Succinic acid,Spermine,Spermidine,N-Formyl-L-Methionine,Indole-3-acetic acid,N-Acetyl-D-glucosamine,Malonic acid,L-Aspartic acid,L-Asparagine,Isonicotinic acid,Glutaric acid,Fumaric acid,L-Serine,Amantadine,Allantoin,Sinapic acid,Adenosine,Adenine,L-Iditol,beta-Alanine,Melibiose,L-Valine,L-Norleucine,L-Lysine,L-Isoleucine,L-Glutamine,L-Glutamic acid,Maltotriose,Acetophenone,Testosterone,METHYL PROPIONATE,Methyl hexanoate,Fenchol,(+)-Borneol,cis-Citral,Diethyl fumarate,trans-Cinnamyl alcohol,DIETHYL MALEATE,Anthracene,Pyrene
0.028036918,-0.10943246,-0.13313495,0.24404941,0.092200704,-0.0078025972,0.0117462035,0.039743997,-0.0070024803,0.030129073,0.046440724,-0.0033487747,0.011174216,0.0758145,-0.07710842,0.15969388,0.017349556,-0.022393554,0.016015884,-0.026763335,0.009403261,-0.07600135,0.06609372,-0.017650902,0.062020097,0.0092922095,0.051455107,0.003478426,-0.04159219,0.5757531,0.1901559,0.16179162,0.08592153,0.009167543,0.29880828,0.19134682,0.042891968,0.19134682,-0.20541382,-0.11600128
-0.026951553,0.06874933,0.07861467,0.47130328,0.9053016,0.32848355,-0.009241561,0.37059852,0.5651725,-0.020873599,-0.0763593,-0.022084763,0.26029238,0.2528742,0.9077736,0.30270514,-0.18049404,0.6038922,0.37620056,0.22401626,0.48397675,0.4559566,0.4317675,0.428899,0.47397172,0.4959311,0.3283808,0.31626257,0.39941895,0.15797259,0.23443176,0.31644782,0.38796383,0.42639914,0.22609022,0.14753023,0.32731345,0.14753023,0.55908525,0.37785202
-0.05139717,-0.00249083,-0.002472681,-0.101635136,-0.35208037,-0.06777063,-0.05086001,-0.17872824,-0.09597602,-0.061183102,-0.040648334,-0.065617904,-0.17211246,-0.011482878,-0.051937357,-0.025077349,-0.12213081,-0.011511281,-0.16546027,-0.082513995,-0.014147397,-0.11406161,-0.10186073,-0.0797585,-0.10474508,-0.1165354,-0.20212977,-0.050044876,-0.114400335,-0.26710033,0.43639684,0.4385421,-0.2023687,-0.18704756,-0.1660471,0.7160869,-0.20200382,0.7160869,-0.032471407,-0.028321035
-0.21367824,0.21126251,-0.14752612,-0.82520807,0.36644435,-0.27930793,-0.25282687,0.23507556,-0.04261334,-0.8006956,-0.29182413,-0.3431675,-0.3358244,-0.7065756,0.62476414,0.44953817,-0.37576044,-0.29886895,-0.71892256,-0.4237951,-0.26206642,-0.33905387,-0.009234503,0.19383541,-0.15531531,-0.15821725,0.1217134,-0.2531582,-0.7817931,-0.38783827,-0.67489415,-0.3913164,-0.8311223,-0.81542087,-0.005799974,0.0003363568,-0.79365075,0.0003363568,-0.75671595,-0.6076745
-0.09096311,-0.024865273,-0.024622913,-0.0024125213,0.00067048206,-0.028198237,-0.106845774,-0.029811075,-0.061766107,-0.061303336,-0.06081816,-0.06859225,-0.0134789115,-0.007379059,-0.04237642,0.009873943,-0.105435714,-0.26169112,-0.027726829,-0.017144369,0.007367285,-0.038634025,-0.014119608,-0.032797366,-0.01483638,-0.04929086,-0.019998295,-0.022605509,0.0011009051,0.010434507,-0.018622994,0.000874304,-0.026167993,-0.011248334,0.0016224508,-0.0015524662,0.0038989119,-0.0015524662,-0.008232905,-0.017939929
0.012414833,0.06155889,0.027973989,0.011753428,0.010741601,0.006089321,0.010727787,0.0054076593,0.0033064845,0.009229497,0.020009778,0.02430242,0.0009707374,0.014616835,0.00331678,0.012560525,0.005827126,0.0032254907,0.0026226223,0.0014460593,0.005611686,0.0026000512,0.12842989,0.03152236,0.012093472,0.0050167837,0.0150602,0.0017655266,0.003684096,0.90130097,0.005301945,0.378511,0.16561371,0.064144224,0.12543811,0.008518285,0.0053632506,0.008518285,0.0013263988,0.0020385236
0.032759555,0.057274133,0.06308612,-0.13568975,-0.05916736,0.06162561,0.027873946,0.02144407,-0.03897025,-0.016319333,0.038934775,0.030969772,0.04602262,-0.011560573,-0.4327924,-0.12707897,0.3501044,-0.22796206,0.1193711,0.012635247,0.04545946,-0.028486049,-0.008496165,0.00082885614,-0.026622579,-0.024769273,0.031176696,0.049363386,-0.026756192,0.066420846,-0.03330945,-0.053854838,-0.013369849,-0.033213913,-0.06573622,0.005374775,-0.020925,0.005374775,-0.13391384,-0.14122626
0.07493188,-0.0392876,-0.061138373,0.23000564,0.26603642,0.43000662,0.107414246,0.4167557,0.4474727,0.18178433,0.06973213,0.087429814,0.21653259,0.0037497308,0.25410834,-0.04481924,0.30650774,0.38645783,0.016722018,0.051032335,0.21290891,0.2406223,0.24872215,-0.012477394,0.27877933,0.38041157,0.40456837,0.22247638,0.2984994,0.31595528,0.3516069,0.43240502,-0.010187932,0.056998454,0.35929728,0.18808907,0.46097472,0.18808907,0.43643278,0.008697463
-0.0126403095,0.22841349,0.26589066,0.35478854,0.21400106,-0.8944141,0.019922793,0.36845714,0.48428583,0.36954147,-0.0041539865,0.02483526,0.14786527,0.3033619,0.2075989,0.28312123,-0.9875465,0.6106965,-0.86646074,0.3165663,-0.97859013,0.50667864,0.47296065,0.21686694,0.42429417,0.48719057,0.3134734,-0.9862105,0.61614233,0.03345949,0.47962588,0.5149592,0.10813329,0.17124501,0.48705614,0.5313655,0.37247124,0.5313655,0.42157167,0.18293846
-0.019480038,0.0017532337,0.0027569532,0.002946569,0.64875937,0.019828612,-0.017625446,0.0061401953,0.0031876974,0.015057006,0.019684177,-0.0073249415,0.0057718265,0.31550407,0.0031012157,0.0035151576,0.82909054,0.9074802,0.02103367,0.004721541,0.071344204,0.00354002,0.002431682,0.0045056217,0.0035098616,0.0035540655,0.0068140016,0.037295185,0.0028178298,0.72202903,0.005757473,0.002154909,0.046264894,0.21942213,0.0013058499,0.003098897,0.0035057764,0.003098897,0.59122396,0.7418489
0.3025861,0.04479645,0.06320625,0.04986136,0.14603479,0.08812205,0.550867,0.12577076,0.09754165,0.27550468,0.17222716,0.22603777,0.15016213,0.031917293,0.0012642676,0.0839861,0.11955943,0.039808303,0.026668245,0.11536702,0.2077119,0.1410053,0.23666258,0.13038623,0.15825559,0.10553702,0.12974887,0.4047636,0.041280974,0.48232833,0.03571699,0.10456734,0.026901372,0.042006373,0.011068685,0.019750865,0.04866589,0.019750865,0.011990877,0.029532067
-0.061297245,-0.26225185,-0.18923907,-0.5142386,0.013036101,-0.17918602,-0.09146265,-0.51885,-0.5927889,-0.040944584,-0.06689285,-0.046448383,-0.37563944,-0.29843158,-0.002938666,-0.1335518,-0.012007422,0.003266135,-0.2465247,-0.16648471,-0.14958915,-0.693157,-0.6690124,-0.37219393,-0.69974655,-0.53792685,-0.47208354,-0.0981666,-0.18268855,-0.47140473,-0.24956584,-0.21809323,-0.36941904,-0.363777,-0.43298087,-0.31149647,-0.093263656,-0.31149647,-0.10555402,-0.07982835
0.0009029189,0.14233291,0.0934735,0.015034555,0.010083775,0.004397073,0.0012391435,-0.00230894,0.01660329,0.005444947,0.0016187978,0.000699279,0.026063884,0.0120915985,0.020645041,-0.008025023,-0.08015338,0.018306,0.00935614,0.021971673,1.2393373e-05,0.012843685,0.012072033,0.024758542,0.0073182974,0.02511936,0.0032144333,0.001588649,0.06011159,-0.09733089,0.047503084,0.07709287,-0.009283024,-0.009372502,0.044249013,0.10679235,0.012375262,0.10679235,0.01902393,0.016399859
0.016703488,0.00028590302,0.00033196804,0.014659434,0.27053186,0.0030155191,0.032696538,0.0060347845,0.009318339,0.17723955,0.012671836,0.034640364,0.0023828452,0.002320152,0.009928885,0.0028855728,0.39926657,0.43755078,0.000121332225,0.0063470555,3.953951e-05,0.004378753,0.011229191,0.002872822,0.0059163393,0.010538483,0.0051500467,6.500829e-05,0.0023532694,0.00014942708,0.0025798923,0.0018466554,0.0021804085,0.001017121,0.0012802385,0.0020546357,0.004739922,0.0020546357,0.0011343412,0.0012168485
-0.06723675,-0.7131597,-0.68938917,-0.33867732,-0.79881954,-0.032827914,-0.092960216,-0.75081617,-0.69187295,-0.13899525,-0.06583197,-0.038018595,-0.5630775,-0.59256595,-0.8125295,-0.0015306729,-0.5180338,-0.5603558,-0.1697355,-0.41701573,-0.18889986,-0.004128542,-0.04935747,-0.6373819,-0.00824733,-0.58152705,-0.7160002,-0.18175901,-0.024270935,-0.018740142,-0.00062955916,-0.00074318325,-1.5134604e-05,-2.1585969e-05,-0.0001390114,-0.0013480324,-0.17952125,-0.0013480324,-0.7144455,-0.35832113
0.29794598,0.00072678673,0.0005619784,0.84547395,0.011496,0.74520785,0.325575,0.858387,0.79445255,0.027628219,0.29752326,0.26583382,0.8471144,0.0001145107,0.77235943,0.7532078,0.86742604,3.050484e-05,0.76407653,0.021700254,0.43438992,0.021371102,0.01988916,0.028567286,0.021830762,0.7581132,0.878286,0.5495235,4.065886e-05,0.0031463408,0.008062032,0.009537531,4.4926943e-05,1.11302825e-05,5.2831932e-05,0.9271158,0.00011888431,0.9271158,1.848706e-05,2.676956e-05
-0.0015920748,0.23144132,0.27028444,-0.01159118,0.009338227,0.0002672647,-0.00047451496,0.008889709,0.0009622424,0.004719837,-0.0028676938,-0.0024467069,0.005191967,0.54210347,-0.0030673877,0.009214157,0.03255621,0.4497859,0.016330143,0.005645496,0.03893958,0.052033294,0.035259075,0.026096726,0.045937587,0.0004765336,0.0049103973,0.048936013,0.03408423,0.011752628,0.0073161037,0.0132536115,0.06973587,0.16156815,0.03878114,0.009146042,0.038088854,0.009146042,0.46191022,0.4680621
0.8656977,0.88216275,0.8850476,0.9892425,0.9865977,0.9715987,0.86398995,0.98191786,0.9826123,0.9787491,0.9169359,0.90204996,0.96760535,0.91600245,0.8327169,0.98813224,0.9867485,0.87381256,0.88507074,0.976605,0.9514732,0.9788665,0.9889491,0.9815312,0.972116,0.9869209,0.9867074,0.9565495,0.98790437,0.9498564,0.985183,0.99080896,0.96422625,0.9699654,0.98721945,0.985219,0.98966366,0.985219,0.9350181,0.95680106
0.025987512,0.41170457,0.35404477,0.028725673,0.052020144,0.15943892,0.01837698,0.17798613,0.057066023,0.035650007,0.022441505,0.026367998,0.11342738,0.095926635,0.014040479,0.22957113,0.082260855,0.13423236,0.42070222,0.036406852,0.4011917,0.08765421,0.09219723,0.0817342,0.08984196,0.048265375,0.1781844,0.39243534,0.0445952,0.03798724,0.026898807,0.061952047,0.028501147,0.04714042,0.046613533,0.1985422,0.061121136,0.1985422,0.08190965,0.054292448
-0.043071818,-0.0012774311,-0.0015803031,0.0009925697,0.013093947,0.0031224815,-0.045498032,0.00046828465,0.0023099186,-0.005978505,-0.018496914,-0.023252092,0.0004944918,0.0027883132,0.0004406948,0.0011521982,0.0865924,0.10729143,0.00022501244,0.0021126796,-0.0004149588,0.004576344,0.0039296765,0.0010866504,0.005321467,0.0027572801,5.1920437e-05,0.0026057484,0.0036635706,0.0001096767,0.008561477,0.004070365,0.0027131825,0.0031859027,0.00032351897,0.0077244285,0.0022495047,0.0077244285,-0.002065502,-0.0011423659
-0.011959719,-0.3564052,-0.28327408,-0.20905897,-0.21848819,-0.08904117,-0.017190086,-0.28788912,-0.25032184,-0.16290869,-0.02490938,-0.0036388887,-0.073491804,0.13643457,-0.25098637,-0.36851683,0.19346733,-0.0969491,0.16642322,-0.25409564,0.27936563,-0.37874556,-0.43698007,-0.2534977,-0.37081614,-0.22359708,-0.28666198,0.4722079,-0.2613404,-0.14907742,-0.14918658,-0.31641427,-0.20623434,-0.07747009,-0.019584313,0.30265296,-0.13847612,0.30265296,-0.12690982,-0.120373644
-0.00050386495,-0.29068425,-0.20538291,-0.00022066646,2.6161682e-05,-0.0026537545,-0.00041701886,-0.00023577648,-0.0013978381,-0.0006221517,-0.00030648525,-0.00065293664,-0.00044806334,-0.23271951,-0.0988122,-0.0077343388,-0.028657747,-0.08929896,-1.853286e-05,-0.018155046,-0.0006350352,-0.0075105773,-0.0008948293,-0.011363664,-0.0016405189,-0.002218476,-0.00029106456,-0.002416462,-0.005786734,-0.0015251453,-0.0005775761,-0.00016108392,-0.006482313,-0.0078082266,-0.017396564,-0.0030057528,-0.00912641,-0.0030057528,-0.022247748,-0.018360231
-0.06184937,-0.11836575,-0.11703747,-0.07195098,-0.048225034,-0.035569124,-0.113484174,-0.08907837,-0.117308974,-0.013795341,-0.03335467,-0.03727112,-0.04993412,-0.010321476,-0.05283834,-0.005828976,0.011055291,-0.054173235,-0.012564339,-0.071985155,-0.0116383685,-0.01632493,-0.022126228,-0.1479222,-0.026401658,-0.10271901,-0.11209822,-0.01900307,-0.0006417441,-0.010063274,-0.0023969135,-0.0031759404,4.540358e-05,1.2724376e-05,-0.00017780294,-0.001018042,-0.002629594,-0.001018042,-0.0011990273,0.0009875682
0.10971072,0.41049227,0.3696239,0.07448157,0.4539961,0.160976,0.08539791,0.2879079,0.2961739,0.18081573,0.12765618,0.13944459,0.16680244,0.23074083,0.6333687,-0.7704902,0.28824818,0.39826763,0.20778573,0.1668471,0.31897017,0.1410343,0.099457726,0.31050754,0.11088482,0.2601246,0.28479865,0.31098866,0.33361778,0.24170421,-0.15427567,-0.5040208,0.21412031,0.18864356,0.37899438,-0.029352609,0.31105393,-0.029352609,0.535383,0.352369
-0.06179746,0.21249112,0.24747726,0.16984627,-0.22525132,0.07573475,-0.035265606,0.12673068,0.28468364,-0.26100734,-0.0859204,-0.08930993,0.07166041,-0.0025813794,-0.06960386,-0.39580515,0.47507125,-0.52931994,0.04530069,0.09832616,0.024938222,0.15623762,0.26029548,0.1955104,0.18096225,0.30952725,0.09904219,-0.013863637,-0.043000206,-0.31531003,0.061120898,0.09901961,-0.037465334,-0.02648642,0.054309875,0.3200356,-0.0027433396,0.3200356,-0.055738628,-0.06435378
-0.045543578,-0.07558449,-0.09463975,-0.041145876,-0.15621218,-0.09102454,0.057878647,-0.06796812,-0.027943319,-0.089129515,-0.09153053,-0.12126308,-0.19208871,-0.3819853,-0.02670821,-0.17506266,-0.18579957,-0.07226304,-0.22873387,-0.09657174,-0.11198856,-0.05727803,-0.055741828,-0.07622273,-0.064674854,-0.029291606,-0.08825304,-0.076394804,-0.046643924,-0.27606374,-0.048266057,-0.07320259,-0.417456,-0.4151021,-0.080223694,-0.017908633,-0.09629834,-0.017908633,-0.17930248,-0.15986891
0.1922509,0.2598762,0.2727187,0.31636405,0.0803841,-0.028770288,0.43380046,0.35757834,0.19188875,0.44253075,0.038062952,0.15902361,0.2789351,0.4259784,0.051075503,0.13862576,0.116604514,0.3262064,0.13808732,0.34126967,0.08368005,0.29932615,0.37844592,0.46253532,0.34933838,0.150242,0.36576232,0.15312487,0.10386291,-0.5692158,-0.037039887,-0.28454867,-0.23757328,-0.31745467,-0.17875324,0.20934162,0.03638139,0.20934162,0.037848014,-0.06191076
-0.05490551,0.056617618,0.050711364,0.24730629,0.12745036,-0.039073404,0.07942127,0.2643316,0.13160558,0.25284258,-0.012804912,-0.07907178,0.19598807,0.0078079365,0.3065952,0.5186196,-0.29675624,0.034303986,0.1689019,0.16674569,-0.12763555,0.4067791,0.58836234,0.22495487,0.41383216,0.1464052,0.310011,-0.16579738,0.5757492,-0.9801583,0.52013725,0.7159588,-0.062548794,-0.35384807,0.23121943,0.5253429,0.4330218,0.5253429,0.31976604,0.22328559
0.0035623864,0.23755452,0.2786644,0.07803628,0.50615716,0.08303654,0.0016670506,0.19759496,0.2500147,0.10473508,0.023223864,-0.00017031484,0.2060566,0.41180357,0.30403507,0.016031107,0.21128915,0.27964956,0.12497436,0.284291,0.29919866,5.5059812e-05,0.008842372,0.34992763,0.0014491411,0.17975484,0.22822571,0.35951212,0.024590986,0.017485106,0.016134275,0.020203529,4.83998e-05,7.985473e-05,7.139554e-05,0.02705862,0.17842397,0.02705862,0.5022974,0.25776294
-0.0024789658,-0.0012648971,-0.0012862181,-0.056019608,-0.10584785,-0.012255673,-0.0024067932,-0.05286765,-0.065666385,-0.022969011,-0.0029574146,-0.0028575284,-0.08878523,-0.010681453,-0.25575346,-0.003867832,-0.046006292,-0.0024434528,-0.006310129,-0.03880107,-0.009077837,-0.09602776,-0.043754816,-0.031946763,-0.06868552,-0.056863643,-0.04249786,-0.0032362489,-0.010578134,-0.0014360553,-0.023947917,-0.013078211,-0.110179886,-0.14190969,-0.0020587055,-0.0035120044,-0.017275417,-0.0035120044,-0.015334232,-0.0029496658
-0.06262151,-0.024525028,-0.023653202,-0.022015292,-0.05753604,-0.48565543,-0.13801068,-0.13911334,-0.043457843,-0.087064154,-0.034288332,-0.048725825,-0.10861211,-0.045952015,-0.07187178,-0.0180135,-0.06404133,-0.0028286937,-0.10076651,-0.06710915,-0.42566013,-0.16299233,-0.10063579,-0.12339312,-0.117359385,-0.04242532,-0.13667181,-0.5034201,-0.117883965,-0.015428067,-0.064305626,-0.0472626,-0.1053105,-0.05788879,-0.02728624,-0.07962358,-0.07324581,-0.07962358,-0.0034061584,-0.0026994376
-0.0032608865,-0.6741722,-0.58813864,-0.829318,-0.48878562,-0.25929138,-0.0016290168,-0.7856221,-0.8386402,-0.0931939,-0.007771433,-0.005871379,-0.7565046,0.97767377,-0.33163884,-0.29565307,-0.2985921,-0.20594253,-0.50358784,-0.48533717,-0.20244202,-0.82305074,-0.7398437,-0.5338198,-0.8014176,-0.84037584,-0.7466697,-0.17537433,-0.34783664,0.9508689,-0.6211659,-0.7098989,0.25076923,0.48095688,-0.55164385,-0.784506,-0.32432932,-0.784506,-0.02252846,-0.019989925
0.017742341,0.38756293,0.28524268,0.3731416,0.0034833755,0.33931378,0.0027488426,0.26352003,0.41146085,0.015156121,0.020479243,0.021619424,0.14915898,0.19455557,0.22286884,0.14256015,0.0071562296,0.004774121,0.14050041,0.09646904,0.247606,0.3464721,0.19449611,0.25740138,0.24178767,0.43485332,0.2676401,0.24018797,0.17048159,0.21313468,0.18810278,0.41654754,0.30550414,0.31719443,0.23992765,0.34888065,0.076282464,0.34888065,0.0001686064,5.5559467e-05
-0.013133953,-0.018492494,-0.01646288,-0.007552883,-0.015941188,-0.0046142805,-0.006970086,-0.009040983,-0.006219707,-0.006845025,-0.010268443,-0.017839344,-0.004524691,-0.03456094,-0.0019482743,-0.0037109496,-0.00467885,-0.016391426,-0.0064598797,-0.0051912176,-0.0016349435,-0.006245333,-0.009576231,-0.006096715,-0.008970193,-0.004567213,-0.008293657,-0.0010731346,-0.010267663,-0.01100145,-0.024649365,-0.021995757,-0.012019009,-0.0068908157,-0.008525152,-0.012319931,-0.011851764,-0.012319931,-0.015800355,-0.05948666
-0.021881154,-0.30893165,-0.25968102,-0.104620285,-0.00084905484,-0.16648975,-0.027398115,-0.06444363,-0.2115751,-0.052080434,-0.029359266,-0.012708041,-0.109720156,-0.00022811534,-0.06865161,-0.096173204,-0.002693716,-0.00019551201,-0.31735438,-0.08747523,-0.13055673,-0.13523133,-0.08608921,-0.09003401,-0.083436914,-0.21469028,-0.048058737,-0.091568254,-0.1111095,-6.047314e-05,-0.15892403,-0.17263357,-0.017445091,-0.0022081041,-0.31134048,-0.3262289,-0.11042337,-0.3262289,-0.00033646947,-7.247813e-05
0.03753885,0.2073166,0.20084229,0.09530636,0.0032207216,0.08773897,0.031242717,0.052713588,0.029788963,0.03284328,0.046721265,0.024683146,0.0978095,0.04460779,0.0070503135,0.1472237,0.00025073558,3.5898818e-05,0.52145934,0.07990272,0.81998575,0.061667085,0.06397886,0.0699163,0.03981297,0.027094353,0.06455358,0.70065,0.27956313,0.7574697,0.15109451,0.32009536,0.5297607,0.5545635,0.4359878,0.3462903,0.20471561,0.3462903,0.1048047,0.18010569
-0.0372627,-0.9027665,-0.90362674,-0.89187104,-0.22325672,-0.14049385,0.020740265,-0.48007327,-0.7257737,-0.1308391,-0.059596397,0.00054078497,-0.699865,-0.3303683,-0.64932317,-0.014663958,-0.49813232,-0.41630217,-0.18207785,-0.57932657,-0.019834526,-0.65712523,-0.745099,-0.7706314,-0.7632125,-0.59972817,-0.46590057,-0.033284266,-0.09406555,-0.0002392791,-0.10866701,-0.053441532,-0.0048744427,-0.008767787,-0.004149697,-0.04711693,-0.20966817,-0.04711693,-0.07189679,-0.054658614
0.025147485,0.5532287,0.50852925,0.22110155,-0.2241175,0.49016333,0.017734736,0.038907208,0.21612678,-0.0882089,0.030954558,0.06297262,0.02880593,-0.16834103,0.40041092,0.13725773,0.31642723,-0.75187397,0.5010898,-0.11710918,0.30687785,-0.3503554,-0.14741452,0.022628423,-0.14384066,0.18187201,-0.059537303,0.2670415,-0.7866578,-0.6720969,-0.63327366,-0.8399756,-0.8361747,-0.81514186,-0.63385737,-0.24860539,-0.2129854,-0.24860539,0.6603077,0.68365127
-0.027732298,-0.061061572,-0.040710438,-0.06435192,-0.044381704,-0.11474998,-0.029023297,-0.07381213,-0.110513926,-0.0932491,-0.030772742,-0.031557072,-0.16462618,0.009062471,-0.09514658,-0.048392568,-0.16123311,0.49298546,-0.00015420513,-0.05959698,-0.037176505,-0.083331384,-0.08715589,-0.027996628,-0.07721341,-0.12073752,-0.07010357,-0.059265856,0.0096868295,-0.07031815,-0.075807974,-0.020527799,-0.030778263,-0.047639143,0.01623849,0.09022096,-0.009396977,0.09022096,0.042120047,-0.03699659
0.039736483,0.002908618,0.0032792336,0.047480296,0.008034977,0.21178615,0.054627273,0.119327724,0.036378432,0.027543478,0.04714132,0.032594454,0.049822982,0.015610147,0.025214806,0.36560914,0.035795465,0.0043865317,0.16099817,0.012349844,0.08820299,0.006796154,0.0026554195,0.007090631,0.0045417016,0.036737084,0.10338505,0.07974775,0.0073376535,0.0037778255,0.019764345,0.004528347,0.003520571,0.0023770605,0.005050706,0.40449587,0.012073257,0.40449587,0.007868395,0.007885775
-0.0781826,-0.14457558,-0.15985341,0.17406796,0.12247248,-0.36553067,-0.073864155,-0.12063019,-0.4636515,-0.22263874,-0.054701935,-0.027951138,-0.07035786,-0.5282074,-0.53306854,0.12625583,-0.6209557,-0.52826655,-0.16258906,0.05068324,-0.67685884,-0.398058,0.04323487,0.26692164,-0.21158487,-0.44064322,0.042748556,-0.75389785,-0.47096545,0.81373495,-0.57142633,-0.43395364,-0.17688544,-0.0650405,-0.3999472,-0.7876672,-0.24352027,-0.7876672,-0.5010229,-0.3562878
-0.1005105,-0.0040362407,-0.004754902,-0.1962465,-0.07257405,-0.071416706,-0.035030596,-0.05076682,-0.1231332,-0.064312786,-0.18703596,-0.17358729,-0.016770776,-0.0033917553,-0.07462342,-0.07267586,-0.0055837687,-0.0010324711,-0.023209851,-0.039904837,-0.016534822,-0.021205777,-0.029726908,-0.03366189,-0.024585458,-0.12788086,-0.05060726,-0.017288188,-0.06339547,-0.31087992,-0.040006176,-0.0574895,-0.019332178,-0.011818373,-0.100498766,-0.15557688,-0.016297849,-0.15557688,-0.0030141585,-0.006940077
-0.04214391,-0.5703866,-0.50236845,-0.057971917,0.06036248,0.0130280005,-0.03340564,-0.05048893,-0.037899345,-0.057494372,-0.047691807,-0.03766515,-0.10507969,-0.5583363,0.021567386,-0.06089775,-0.4700503,-0.63330114,-0.40708444,-0.16631438,-0.5158319,-0.119021274,-0.058868363,-0.123223886,-0.10957574,-0.028281821,-0.04217828,-0.29860023,-0.05618483,-0.09986062,-0.085302465,-0.059561074,-0.9446412,-0.99716866,-0.11371971,-0.07416881,-0.1501493,-0.07416881,-0.7195365,-0.57389235
