Succinic Acid,Spermidine,Gamma-Amino-N-Butyric Acid,Malonic Acid,L-Aspartic Acid,L-Asparagine,Glycylglycine,Glutaric Acid,Fumaric Acid,L-Serine,Ethanolamine,Allantoin,"1,4-Butanediamine",4-Hydroxyphenylpyruvic Acid,Beta-Alanine,L-Valine,L-Ornithine,L-Norleucine,L-Lysine,L-Glutamine,L-Alanine,L-Tyrosine,Tryptophan,L-Leucine,Glycine,Glycerol,Caffeine,"1,3-Diaminopropane",Phenanthrene,Lauric Acid,Benzoic Acid,Anthracene,"(5R,11R)-5,11-Dimethylpentacosane",Pyrene,Fluorene,Biphenyl,Naphthalene,Pentadecane,Undecane,Hexachlorobenzene,Benzyl Benzoate,1-Hexanol,Methyl Benzoate,Methyl Octadecanoate,1-Octanol,Isopentyl Acetate,Methyl Hexanoate,2-Octanol,Benzyl Alcohol,Testosterone
0.044703707,0.4027432,0.046078246,0.019425115,0.06891646,0.16705891,0.1252612,0.06675945,0.045685165,0.0945435,0.07136697,0.09529193,0.11192375,0.27489144,0.037999123,0.14122686,0.14085436,0.065887064,0.12699042,0.19726792,0.058038812,0.1199351,0.10357081,0.16334876,0.040185116,0.11220392,0.27255258,0.07026205,0.15096164,0.10165382,0.03174569,0.18729837,0.097853206,0.20547138,0.17192082,0.045292687,0.16872084,0.5269209,0.4474825,0.36444336,0.046377234,0.37295008,0.046405938,0.28501672,0.5140951,0.122590885,0.17526707,0.60523903,0.19958875,0.44662112
-0.026507031,0.118695185,0.011542227,-0.01669736,-0.06598836,-0.109371796,-0.015897425,-0.037690066,-0.015018473,-0.07317324,-0.021436369,-0.20877235,0.031057384,-0.09935039,-0.007549024,-0.114347436,0.027029034,-0.06445215,0.043674525,-0.080430165,-0.071143284,-0.04459881,-0.18595164,-0.11962975,0.006093311,-0.033302065,-0.36699572,-0.016001774,-0.047726087,-0.038074676,-0.04416616,-0.029483957,-0.09717396,0.025583211,0.007039501,-0.018226143,-0.07974669,-0.09567093,-0.12200392,-0.06359822,-0.045559138,-0.06447083,-0.10516721,-0.1071239,-0.061993815,-0.1817354,-0.15079431,-0.10391469,-0.0047425292,0.08648742
-0.16027598,-0.05531375,-0.023773607,-0.06167462,-0.005645162,-0.00080843706,-0.0011178737,-0.13158818,-0.26791432,-0.015644664,-0.07002894,-0.023257034,-0.049888264,-0.06862113,-0.03040605,-0.011794258,-0.019111698,-0.015791463,-0.02218687,-0.0009963189,-0.012061392,-0.030252999,-0.0062227217,-0.012073897,-0.023274004,-0.10839355,-0.56314284,-0.0367035,-0.10298495,-0.0045115273,-0.16078858,-0.083538406,-0.011929858,-0.100898854,-0.03371293,-0.049283236,-0.05256814,-0.011458971,-0.009883428,-0.019282933,-0.03770956,-0.04354389,-0.032123573,-0.003316877,-0.05401537,-0.0060263136,-0.0038067712,-0.061221857,-0.17183217,-0.31781384
0.086445525,0.88795394,0.0891712,0.088965766,0.24845679,0.15593132,0.12573855,0.14519519,0.08353724,0.0899722,0.13607906,0.13575785,0.612646,0.26831564,0.07433404,0.057785954,0.18459882,0.054378226,0.11835043,0.17858142,0.044265125,0.02757271,0.20965548,0.06042674,0.07434113,0.24197076,0.1690265,0.51165307,0.8113954,0.059578754,0.16316749,0.74181664,0.2973507,0.54078585,0.3635458,0.23651923,0.60852504,0.27920732,0.22703995,0.5421146,0.1676473,0.20074849,0.103760704,0.14737949,0.18770008,0.16533493,0.19620895,0.12913331,0.18893641,0.023373982
0.048141945,0.6510801,0.13082537,0.068870984,0.028257908,0.12097557,0.8737248,0.04464509,0.05469501,0.052004863,0.23394239,0.05048254,0.39839163,0.0044059413,0.22702225,0.027693816,0.3525493,0.04043722,0.23357132,0.09484095,0.068907045,0.018207677,0.0021938821,0.020514859,0.18276238,0.007762439,-0.07962641,0.51948637,0.019724485,0.0030898326,0.015306885,0.023205284,0.022129638,0.0133049525,0.003459517,0.0069729458,0.028018761,0.0043453,0.004237192,0.00776858,0.002454877,0.0044664987,0.004092894,0.0020244203,0.0025371434,0.0015741573,0.0018044664,0.0013817706,0.010897102,0.011405849
0.011638664,0.05406925,0.00836126,0.013928503,-0.07465888,-0.27736866,-0.14397156,0.013295263,0.008245438,-0.06333095,0.0040618293,0.025540624,0.029246919,0.04356139,-0.012974068,-0.22004391,-0.18632072,-0.21409194,-0.08769557,-0.25118038,-0.1373562,-0.1371375,0.016419573,-0.27253324,-0.01771927,0.011256476,0.08789574,0.0054368805,0.00794193,0.14804699,0.004427549,0.018431362,0.08781394,0.010339263,0.0023568543,0.015579132,0.015488376,0.17838487,0.1423206,0.07058344,0.05279687,0.022333598,0.0018392958,0.10016833,0.034247927,0.0664998,0.038198538,0.08844623,0.025166452,0.46252772
0.0017788997,0.003072143,0.006374169,0.002527081,0.0065996093,0.010414603,0.0043609478,0.0018092833,0.0018316681,0.012171631,0.0033632938,0.00233898,0.001746187,0.049016725,0.004328144,0.01428738,0.009635122,0.02440139,0.009666627,0.0082943365,0.0077868993,0.12238511,0.003294898,0.014467248,0.005751206,0.0015470193,0.016712332,0.0026372136,0.4988352,0.008984378,0.04987295,0.58838975,0.003996156,0.43826133,0.35332504,0.40444207,0.40618807,0.004678022,0.004525804,0.02405285,0.8348123,0.004280418,0.095047764,0.011562993,0.0058460725,0.004588852,0.0059058033,0.0065432293,0.038207833,0.0075353137
-0.070433594,-0.4498378,-0.20171578,-0.045055896,-0.20921028,-0.1983003,-0.20025426,-0.09311181,-0.11366939,-0.26454714,-0.26269746,-0.08577799,-0.2023299,-0.29587623,-0.14520572,-0.26881862,-0.1647637,-0.2539468,-0.2044105,-0.20997965,-0.18676364,-0.21358714,-0.24315546,-0.23630418,-0.12955241,-0.31951457,-0.4538581,-0.11975984,-0.3623901,-0.47406504,-0.1448326,-0.35984638,-0.41456172,-0.20364492,-0.3242887,-0.2531655,-0.383101,-0.57852626,-0.5855463,-0.34175274,-0.59652984,-0.3257206,-0.21389218,-0.4469114,-0.46934992,-0.39853278,-0.35692877,-0.49832347,-0.4098504,-0.3962483
-0.022559388,-0.0009575475,-0.0023889109,-0.01360018,-0.0018281421,-0.001863086,-0.0021956593,-0.03776373,-0.03315689,-0.0030044706,-0.006303719,-0.0005490287,-0.0019359686,-0.0014293898,-0.0033692433,-0.00072660844,-0.0010997043,-0.00054726587,-0.00069236086,-0.0018180212,-0.0012950482,-0.0010378545,-0.0012661422,-0.0010978992,-0.004221963,-0.036317583,-0.14212658,-0.0015986303,-0.83912414,-0.0011965494,-0.010986721,-0.8998772,-0.009961843,-0.82747716,-0.4446053,-0.009932694,-0.7934552,-0.0020875838,-0.0019080534,-0.010258287,-0.0028140866,-0.0022723023,-0.0032570146,-0.0026642608,-0.0025488413,-0.002468319,-0.0010507955,-0.004281451,-0.0040921257,-0.016545843
0.22661082,-0.33787656,0.106524855,0.14843237,-0.18843466,-0.18606582,0.41806412,0.24672295,0.4022344,0.011241105,0.074591786,0.1745906,-0.25027546,0.09195947,0.22028072,0.08622376,0.100899585,-0.35610983,-0.05663081,-0.11203988,0.008590337,-0.21973236,-0.038078498,0.0339739,0.2317205,0.046500407,0.10846354,-0.16755779,-0.58298385,-0.2905484,0.19308345,-0.568318,-0.2945092,-0.5849078,-0.67043215,-0.19624263,-0.49750334,-0.5712229,-0.52248824,-0.2516743,-0.1458541,-0.32884338,0.07433062,-0.35700375,-0.45485234,0.14475496,-0.179333,-0.23400289,-0.10972167,-0.58620906
0.12579429,0.3456754,0.31495756,0.13869189,-0.21388172,-0.1301784,0.3772479,-0.010820521,0.21597438,0.49876562,0.6034658,-0.61933553,-0.10681818,-0.087701716,0.30775443,0.47925547,0.2474208,0.40090394,0.3261746,-0.08469383,0.46577066,-0.47333136,0.57386774,0.3505242,0.24137864,0.847595,-0.732216,-0.06897922,-0.023500385,0.64291674,0.33972883,0.16540654,0.043571215,0.33758283,0.23604149,0.13755637,0.28086504,0.60348773,0.60527754,0.15405715,0.49608517,0.8553224,0.586597,0.5125535,0.8748178,0.47575516,0.60134065,0.8423588,0.84358144,0.41884613
-0.0044221138,-0.00032598048,-0.0015527578,-0.0024714717,-0.005682104,-0.0042482903,-0.0007000692,-0.002435383,-0.004172505,-0.004473776,-0.0013498804,-0.43077764,-0.0006267167,-0.0020073818,-0.001427062,-0.0031376095,-0.0028717164,-0.0021753898,-0.008126696,-0.0032585126,-0.0015090338,-0.0064329174,-0.002335564,-0.0035027682,-0.0015559661,-0.0010989604,-0.8693815,-0.000691171,-0.0002763735,-0.00042537437,-0.0008110694,-0.00027064027,-0.00035332737,-0.00040357315,-0.0009359365,-0.0011319272,-0.00035183982,-0.0005644957,-0.0006464258,-0.00032587128,-0.0028858038,-0.0008351019,-0.0015359747,-0.001329195,-0.00083465595,-0.0015177375,-0.0016277691,-0.0014232099,-0.0017006204,-0.011719246
-0.16126767,-0.5009712,-0.29285312,-0.16006835,-0.36314002,-0.3921363,-0.16041577,-0.19454764,-0.15619226,-0.37936425,-0.28847873,0.3806827,-0.31556532,-0.16619681,-0.21305324,-0.38599345,-0.34152958,-0.47559705,-0.4144618,-0.45252624,-0.33662388,-0.6086851,-0.32538435,-0.43116647,-0.20311926,-0.18121104,0.3026959,-0.2837866,0.05094317,-0.30501288,-0.36917692,-0.015178754,0.29239482,0.23784229,-0.031259805,-0.32994288,-0.32821414,0.044735745,-0.120877445,0.09536396,-0.50258523,-0.24862735,-0.42435768,-0.38819626,-0.33539316,-0.32895422,-0.376133,-0.43061686,-0.19108933,-0.32812208
0.022809688,0.011320147,0.003470665,0.036430016,0.0051985877,0.0067528696,0.0040880973,0.011258749,0.0012899878,0.0019284635,0.0038227718,0.0065096775,0.010278012,0.0050640423,0.0055973995,0.0032932926,0.0085753165,0.0029691579,0.0041833026,0.00742024,0.0060094553,0.008809214,0.0035767052,0.0037967244,0.007989848,0.007901016,0.008446485,0.010452475,0.0105195865,0.004890501,0.008171847,0.016196188,0.021929555,0.0165289,0.005930103,0.012703965,0.020871947,0.0101427585,0.010032042,0.012118211,0.0031682148,0.0027033938,0.018244302,0.0032775265,0.0027440614,0.0003671274,0.0031726393,0.0012692445,0.009366477,0.017061213
-0.00076792284,0.013853459,0.28692386,-0.0007985619,0.24204458,0.1526428,0.009822822,-0.001060485,-0.00031646583,0.22101657,0.43728578,0.34725535,0.1387917,0.20932741,0.32801172,0.5367183,0.1371428,0.33153227,0.043857906,0.15590331,0.4715212,0.416145,0.50218266,0.5535401,0.18164846,0.032170027,0.22938289,0.3466285,0.77932864,0.019603562,0.1902066,0.72791755,0.00052693585,0.61387116,0.55959296,0.5116805,0.7088618,0.017217766,0.031147707,0.6057979,0.32343462,0.19730245,0.6319313,0.006794819,0.031446468,0.3775271,0.17466255,0.061292037,0.50527674,0.003597708
-0.0026116983,-0.012222532,-0.0030266603,-0.004048317,-0.003716802,-0.003107726,-0.0024236238,-0.001551609,-0.0044695004,-0.0022697381,-0.011784645,-0.0011255958,-0.04376407,-0.0017970717,-0.003904073,-0.0016145727,-0.001972165,-0.002152212,-0.0018544539,-0.0030494255,-0.0025224478,-0.0015301862,-0.0054334444,-0.0013240017,-0.005974853,-0.002895217,-0.0032832404,-0.047064304,-0.00914322,-0.007888153,-0.0040406017,-0.0073928856,-0.0062537207,-0.008406613,-0.028449737,-0.009675841,-0.0065731658,-0.009866384,-0.012865408,-0.003488926,-0.013457288,-0.0042763944,-0.009172535,-0.011526946,-0.0039947946,-0.008885142,-0.008659625,-0.0028623347,-0.002362554,-0.019247333
-0.000518902,-0.008732224,0.008210518,-0.001457833,0.0030623644,0.0064538294,0.015377002,0.0009825553,0.0038258678,0.020154674,0.0002660272,0.0033581979,-0.0020206862,0.003057973,0.007439244,0.02738795,0.009780745,0.019518184,0.010489632,0.008083653,0.009367019,0.0025009445,0.0111260265,0.038629882,0.0046784505,0.0017985656,0.13227774,-0.0018075389,0.010040436,0.004107221,0.015157787,0.009277635,0.0022791214,0.033711325,0.01774047,0.0034937183,-0.0012675918,0.0033199817,0.0037578465,-0.023134544,0.050451554,0.006774912,0.017449696,0.0045953067,0.006852359,0.021300979,0.0070852805,0.0074826553,0.036273472,0.001591366
0.5920964,0.00061719975,0.59732795,0.57237947,0.931856,0.77714616,0.69289577,0.48480642,0.6784354,0.3398107,0.0008998476,0.0004332972,0.0012149626,0.3759656,0.42791232,0.8569045,0.74607754,0.77946174,0.7647118,0.67520463,0.6930584,0.45627868,0.47303045,0.8676849,0.21039379,0.0049909125,0.00037149418,0.0018931158,0.00017543651,0.55087376,0.218636,0.00015300451,0.0009152919,0.00015258374,0.00040327312,0.0005674454,0.00016111125,0.00035108934,0.0003653937,0.00020600484,0.2459701,0.00017781448,0.5531522,0.51314634,0.00010183122,0.3794969,0.4943865,0.0002772313,0.0002705101,0.0031414586
0.000408541,8.311273e-08,5.2041632e-06,0.0003338527,6.2254485e-06,1.1208549e-06,3.3984467e-08,0.00036860228,0.0009159557,1.0346116e-05,8.305643e-06,2.0118105e-06,2.245872e-06,6.9513612e-06,6.2804006e-06,6.4987403e-06,1.7508347e-06,4.0958034e-06,2.663717e-06,1.2078225e-06,5.735122e-06,0.00012452567,2.6415034e-06,5.9849713e-06,7.16161e-06,3.743575e-06,5.7789573e-05,3.560509e-06,5.7322706e-07,2.2505108e-06,9.926725e-05,4.986054e-07,4.5379207e-07,2.051034e-06,3.4295365e-07,8.3674895e-06,4.6063067e-07,1.1571036e-06,1.0872571e-06,8.768437e-08,2.2480692e-06,2.4861445e-06,8.0862865e-06,4.7571e-06,9.050022e-07,1.8149117e-06,2.720131e-06,6.33851e-07,1.8713964e-06,0.004807337
-0.0009763144,-0.0030797794,-0.018361388,-0.0008373724,-0.0826335,-0.04551248,-0.06302827,-0.0020690807,-0.002162666,-0.10142102,-0.040349282,-0.22967514,-0.001388149,-0.09771206,-0.0178955,-0.0470403,-0.018006077,-0.09625265,-0.01588197,-0.055936873,-0.04439283,-0.11012568,-0.103221945,-0.033904713,-0.043649904,-0.04476078,-0.19803266,-0.0025937406,-0.13340573,-0.20655905,-0.006875029,-0.1471624,0.052939218,-0.10121695,-0.20145549,-0.02673528,-0.09541784,-0.12131093,-0.113719724,-0.008478125,-0.14089653,-0.22610855,-0.10385117,-0.3414332,-0.41337228,-0.116849035,-0.22824867,-0.49427342,-0.13550995,-0.35672396
0.0060393885,-0.15413386,-0.0531474,0.0055294135,0.00459076,0.018596046,-0.13588491,-0.00011050559,0.012990454,-0.0132405665,-0.1488879,-0.05803918,-0.12249906,0.0015750744,-0.049004346,-0.043139532,-0.028179353,-0.008470611,-0.07256361,0.017627211,-0.0133027425,-0.013476888,0.00554493,-0.099160306,-0.105165064,-0.12394631,0.083148025,-0.10894368,-0.110672444,-0.072798155,-0.038035687,-0.13858576,-0.06896157,-0.025352849,-0.06509536,-0.03217311,-0.26697487,-0.0678437,-0.08703184,-0.2887895,0.013106482,-0.08064196,0.009906522,-0.04964324,-0.14904813,-0.0011141355,0.0156168565,-0.0738615,-0.041898727,-0.023514757
0.0043941042,-0.20736764,-0.67845345,0.01247393,-0.46262953,-0.4963763,-0.5871489,0.0009567683,0.0051796865,-0.521649,-0.7804368,-0.5128573,-0.42620474,-0.5269309,-0.70970213,-0.6194097,-0.4999343,-0.62836015,-0.47561085,-0.5072309,-0.6437504,-0.5717167,-0.7377113,-0.5948445,-0.7154317,-0.5025989,-0.2737375,-0.49205124,-0.25717372,-0.5520115,-0.5528875,-0.50928485,0.105703756,-0.3139164,-0.6452957,-0.5203411,-0.73676234,-0.44455492,-0.5469395,0.11152291,-0.81446904,-0.8336408,-0.8097554,-0.42186546,-0.7691484,-0.61825967,-0.6833727,-0.71430403,-0.86043453,-0.025617063
0.028036918,-0.13313495,-0.046669528,0.0117462035,0.05274234,-0.0070024803,-0.171208,0.046440724,-0.0033487747,0.011174216,0.10860137,-0.07710842,-0.05626192,0.31879044,-0.026763335,-0.07600135,-0.029264374,0.06609372,-0.017650902,0.0092922095,-0.025986826,0.24208696,0.117145255,-0.06948094,0.0034628783,0.07168437,0.10712638,-0.034520987,-0.1108799,0.08232856,0.0111748455,-0.20541382,-0.08334619,-0.11600128,-0.075634636,-0.01815071,-0.29172602,0.13500135,0.09611676,-0.18038486,-0.024765125,0.2848828,-0.01705085,0.20304172,0.3315416,-0.05613559,0.16179162,0.31242532,0.19510564,0.5757531
-0.026951553,0.07861467,0.27268636,-0.009241561,0.32991427,0.5651725,0.5263385,-0.0763593,-0.022084763,0.26029238,0.2125465,0.9077736,0.06235424,0.6667495,0.22401626,0.4559566,0.38635474,0.4317675,0.428899,0.4959311,0.39332843,0.7203927,0.30721274,0.45392808,0.2455198,0.2666367,-1.1468272e-06,0.09112234,0.4791615,0.4983442,0.01140864,0.55908525,0.089601785,0.37785202,0.3559863,0.15481064,0.5556837,0.4473838,0.44274756,0.5490797,0.6011725,0.47215968,0.39865693,0.33046728,0.6221628,0.3209351,0.31644782,0.67991626,0.506758,0.15797259
-0.05139717,-0.002472681,-0.11493484,-0.05086001,-0.15118484,-0.09597602,-0.15570942,-0.040648334,-0.065617904,-0.17211246,-0.074344,-0.051937357,-0.002827317,-0.13823465,-0.082513995,-0.11406161,-0.059499186,-0.10186073,-0.0797585,-0.1165354,-0.089391075,-0.20122287,0.41540974,-0.10759637,-0.10039492,-0.2658795,-0.059611026,-0.0035961028,-0.022388361,-0.2813721,-0.051872585,-0.032471407,-0.006096345,-0.028321035,-0.018000098,-0.012135384,-0.027311735,-0.110212155,-0.09755049,-0.02181981,0.607545,-0.21452336,0.45632038,0.5015741,-0.31445366,0.5315217,0.4385421,-0.27975178,-0.19303125,-0.26710033
-0.21367824,-0.14752612,-0.1575722,-0.25282687,0.45061505,-0.04261334,-0.4214036,-0.29182413,-0.3431675,-0.3358244,-0.70018667,0.62476414,-0.5689037,0.4211705,-0.4237951,-0.33905387,0.07569508,-0.009234503,0.19383541,-0.15821725,-0.22185607,0.67139167,-0.5333394,-0.47058675,-0.6109608,-0.83632416,0.44993523,-0.68762094,-0.6461002,-0.22708973,-0.73793906,-0.75671595,0.39073086,-0.6076745,-0.5499916,-0.662108,-0.836094,-0.86148274,-0.8889284,-0.8050053,-0.7983409,-0.8282181,-0.85887,-0.16361426,-0.75857913,-0.6713357,-0.3913164,-0.6268725,-0.8761935,-0.38783827
-0.09096311,-0.024622913,-0.024898352,-0.106845774,-0.046344317,-0.061766107,0.01600208,-0.06081816,-0.06859225,-0.0134789115,0.004550724,-0.04237642,-0.029206228,-0.06423259,-0.017144369,-0.038634025,-0.038431805,-0.014119608,-0.032797366,-0.04929086,-0.031892244,-0.11323041,-0.0030578198,-0.029396446,-0.013780196,-0.018065352,-0.012770187,-0.02677638,-0.009349788,-5.0385028e-05,-0.026882328,-0.008232905,0.0013268911,-0.017939929,0.011111742,-0.012955535,-0.0070919725,-0.012586918,-0.012188692,-0.0027401543,-0.015974775,0.017085543,-0.0004961343,0.0014608912,0.01669058,-0.0024223153,0.000874304,0.011600459,-0.0151523175,0.010434507
0.012414833,0.027973989,0.008603686,0.010727787,0.0023665763,0.0033064845,0.0003508538,0.020009778,0.02430242,0.0009707374,0.0013230888,0.00331678,0.011964384,0.015631203,0.0014460593,0.0026000512,0.000963994,0.12842989,0.03152236,0.0050167837,0.0008729766,0.012342497,0.03585912,0.009248625,0.0010888925,0.0007019083,0.0026670147,0.0012580779,0.001427643,0.88514966,0.009184052,0.0013263988,0.98826325,0.0020385236,0.0103779305,0.0008773826,0.0011726947,0.96710366,0.9449082,0.0024279098,0.010951106,0.16495723,0.0033387463,0.951018,0.644953,0.051657338,0.378511,0.79843986,0.0004073135,0.90130097
0.032759555,0.06308612,0.010119786,0.027873946,0.012128785,-0.03897025,-0.03426565,0.038934775,0.030969772,0.04602262,0.022589475,-0.4327924,0.042807627,-0.10389766,0.012635247,-0.028486049,-0.011068125,-0.008496165,0.00082885614,-0.024769273,-0.013673545,-0.0145434365,-0.039102573,-0.030015843,0.016817247,0.0582345,-0.24362299,0.0155680645,-0.12216342,-0.07067237,-0.016562,-0.13391384,0.055856172,-0.14122626,-0.14137971,-0.017742386,-0.09539864,-0.15054296,-0.12888117,-0.082129695,-0.095023096,0.005272786,-0.07040149,-0.11814291,0.0007618287,-0.045621235,-0.053854838,-0.015277802,-0.009135212,0.066420846
0.07493188,-0.061138373,0.06175166,0.107414246,0.08798187,0.4474727,0.0016813762,0.06973213,0.087429814,0.21653259,-0.042977434,0.25410834,-0.039251238,0.34690198,0.051032335,0.2406223,0.075491704,0.24872215,-0.012477394,0.38041157,0.0013013255,0.2510429,0.48487008,0.25618255,0.07840232,0.020902107,-0.5003431,-0.017486198,0.36673516,0.6014681,0.14529282,0.43643278,0.1336948,0.008697463,0.14617388,0.46917737,0.49284035,0.32206005,0.31473336,-0.02378925,0.6291858,0.13964233,0.47289097,0.5895649,0.23385903,0.06508825,0.43240502,0.33693233,0.113717884,0.31595528
-0.0126403095,0.26589066,0.31604782,0.019922793,0.42480755,0.48428583,0.27600554,-0.0041539865,0.02483526,0.14786527,0.14313655,0.2075989,0.27953038,0.44396782,0.3165663,0.50667864,0.2682761,0.47296065,0.21686694,0.48719057,0.5013287,0.22108963,0.5646438,0.44285497,0.30664858,0.004708315,0.32055527,0.42527756,0.3709709,0.46159226,0.31329626,0.42157167,0.16700917,0.18293846,0.19112992,0.3180188,0.5497041,0.79925096,0.81617814,0.7036475,0.2380919,0.56221455,0.523942,0.47938278,0.55708635,0.70784897,0.5149592,0.58104175,0.402305,0.03345949
-0.019480038,0.0027569532,0.0039230958,-0.017625446,0.0053585004,0.0031876974,0.00084140943,0.019684177,-0.0073249415,0.0057718265,0.008855813,0.0031012157,0.0074413843,0.004294318,0.004721541,0.00354002,0.0029567278,0.002431682,0.0045056217,0.0035540655,0.0036670659,0.004280903,0.003444789,0.0041143764,0.006332812,0.008145358,0.9685839,0.00818083,0.58472884,0.0027516044,0.007376307,0.59122396,0.0055041104,0.7418489,0.8489751,0.004232477,0.29093468,0.005065008,0.0042496608,0.002847829,0.002287273,0.002752878,0.0030937132,0.0028891377,0.002538187,0.0038293193,0.002154909,0.0024216315,0.0026249706,0.72202903
0.3025861,0.06320625,0.12903596,0.550867,0.10558296,0.09754165,0.02433271,0.17222716,0.22603777,0.15016213,0.050677903,0.0012642676,0.09594106,0.095034584,0.11536702,0.1410053,0.06690361,0.23666258,0.13038623,0.10553702,0.120319396,0.23181815,0.05406551,0.1331417,0.13464937,0.039290775,0.0024999704,0.07837771,0.012923234,0.2239763,0.38657433,0.011990877,0.13158244,0.029532067,0.005505742,0.018062035,0.016129712,0.056079566,0.055767685,0.009378136,0.06096677,0.05289562,0.04555931,0.11972425,0.061461017,0.034806095,0.10456734,0.0773773,0.013142343,0.48232833
-0.061297245,-0.18923907,-0.23849444,-0.09146265,-0.4236757,-0.5927889,-0.294831,-0.06689285,-0.046448383,-0.37563944,-0.07887609,-0.002938666,-0.13006593,-0.18774474,-0.16648471,-0.693157,-0.45729983,-0.6690124,-0.37219393,-0.53792685,-0.5375787,-0.7015324,-0.31080896,-0.64078647,-0.113311194,-0.18273528,5.0733797e-05,-0.1566077,-0.12126017,-0.1941003,-0.108579226,-0.10555402,-0.48168156,-0.07982835,-0.02255959,-0.09038183,-0.093337566,-0.2665886,-0.29240137,-0.21427919,-0.35339123,-0.30044737,-0.16211934,-0.18082438,-0.31831867,-0.35941473,-0.21809323,-0.39841723,-0.16344711,-0.47140473
0.0009029189,0.0934735,0.020738462,0.0012391435,0.01218874,0.01660329,0.35528654,0.0016187978,0.000699279,0.026063884,0.028465712,0.020645041,0.014826047,0.005659459,0.021971673,0.012843685,0.056610756,0.012072033,0.024758542,0.02511936,0.015827665,-0.011471592,0.05559827,0.006274593,0.022959294,0.024271963,-0.5159595,0.009181016,0.023976896,0.043187607,0.005981309,0.01902393,0.043017168,0.016399859,0.04061937,0.017978476,0.01847073,0.054978162,0.046830226,0.024889238,0.10017892,0.10466256,0.04344434,0.106320724,0.16647252,0.030433066,0.07709287,0.13449666,0.1305986,-0.09733089
